,data_idx,trigger_method,value
4288,817,xihe_9,0.4947778284549713
4289,817,xihe_16,0.4620037376880646
4290,818,image,0.0
4291,818,xihe_1,0.059004172682762146
4292,818,xihe_4,0.5123234987258911
4293,818,xihe_9,0.4218468964099884
4294,818,xihe_16,0.3544752299785614
4295,819,image,0.0
4296,819,xihe_1,0.11070181429386139
4297,819,xihe_4,0.5126156806945801
4298,819,xihe_9,0.4918610155582428
4299,819,xihe_16,0.48303285241127014
4300,820,image,0.0
4301,820,xihe_1,0.06538685411214828
4302,820,xihe_4,0.45715752243995667
4303,820,xihe_9,0.38879066705703735
4304,820,xihe_16,0.3197837471961975
4305,821,image,0.0
4306,821,xihe_1,0.08189748227596283
4307,821,xihe_4,0.5214905142784119
4308,821,xihe_9,0.3936081826686859
4309,821,xihe_16,0.36349740624427795
4310,822,image,0.0
4311,822,xihe_1,0.11223122477531433
4312,822,xihe_4,0.5566372275352478
4313,822,xihe_9,0.5253979563713074
4314,822,xihe_16,0.45082661509513855
4315,823,image,0.0
4316,823,xihe_1,0.17591196298599243
4317,823,xihe_4,0.8548391461372375
4318,823,xihe_9,0.7363105416297913
4319,823,xihe_16,0.6073388457298279
4320,824,image,0.0
4321,824,xihe_1,0.12005714327096939
4322,824,xihe_4,0.7455222606658936
4323,824,xihe_9,0.6595725417137146
4324,824,xihe_16,0.6023315191268921
4325,825,image,0.0
4326,825,xihe_1,0.11505623161792755
4327,825,xihe_4,0.6562283635139465
4328,825,xihe_9,0.6380189657211304
4329,825,xihe_16,0.47006407380104065
4330,826,image,0.0
4331,826,xihe_1,0.06665260344743729
4332,826,xihe_4,0.5146982073783875
4333,826,xihe_9,0.4992006719112396
4334,826,xihe_16,0.4719092547893524
4335,827,image,0.0
4336,827,xihe_1,0.0755869597196579
4337,827,xihe_4,0.5189952850341797
4338,827,xihe_9,0.37160524725914
4339,827,xihe_16,0.3490411043167114
4340,828,image,0.0
4341,828,xihe_1,0.08030189573764801
4342,828,xihe_4,0.565581202507019
4343,828,xihe_9,0.44048017263412476
4344,828,xihe_16,0.4125416874885559
4345,829,image,0.0
4346,829,xihe_1,0.14881330728530884
4347,829,xihe_4,0.6664014458656311
4348,829,xihe_9,0.6033463478088379
4349,829,xihe_16,0.5898157954216003
4350,830,image,0.0
4351,830,xihe_1,0.08984770625829697
4352,830,xihe_4,0.47016024589538574
4353,830,xihe_9,0.38028907775878906
4354,830,xihe_16,0.2669806480407715
4355,831,image,0.0
4356,831,xihe_1,0.11997993290424347
4357,831,xihe_4,0.9436652660369873
4358,831,xihe_9,0.878951370716095
4359,831,xihe_16,0.7329241633415222
4360,832,image,0.0
4361,832,xihe_1,0.09633827954530716
4362,832,xihe_4,0.671053409576416
4363,832,xihe_9,0.6518592834472656
4364,832,xihe_16,0.5947200059890747
4365,833,image,0.0
4366,833,xihe_1,0.11549391597509384
4367,833,xihe_4,0.4236986041069031
4368,833,xihe_9,0.40868446230888367
4369,833,xihe_16,0.39170321822166443
4370,834,image,0.0
4371,834,xihe_1,0.05794224515557289
4372,834,xihe_4,0.4687415361404419
4373,834,xihe_9,0.46092531085014343
4374,834,xihe_16,0.3823093771934509
4375,835,image,0.0
4376,835,xihe_1,0.052798692137002945
4377,835,xihe_4,0.3288094699382782
4378,835,xihe_9,0.24024325609207153
4379,835,xihe_16,0.23207485675811768
4380,836,image,0.0
4381,836,xihe_1,0.05754409357905388
4382,836,xihe_4,0.4517865478992462
4383,836,xihe_9,0.35459524393081665
4384,836,xihe_16,0.30462580919265747
4385,837,image,0.0
4386,837,xihe_1,0.10486776381731033
4387,837,xihe_4,0.801913321018219
4388,837,xihe_9,0.7620567679405212
4389,837,xihe_16,0.6440577507019043
4390,838,image,0.0
4391,838,xihe_1,0.08382045477628708
4392,838,xihe_4,0.801913321018219
4393,838,xihe_9,0.7620567679405212
4394,838,xihe_16,0.6440577507019043
4395,839,image,0.0
4396,839,xihe_1,0.06209089234471321
4397,839,xihe_4,0.7059105634689331
4398,839,xihe_9,0.6705711483955383
4399,839,xihe_16,0.5613882541656494
4400,840,image,0.0
4401,840,xihe_1,0.09158205986022949
4402,840,xihe_4,0.7021978497505188
4403,840,xihe_9,0.6257216930389404
4404,840,xihe_16,0.47880303859710693
4405,841,image,0.0
4406,841,xihe_1,0.06986664980649948
4407,841,xihe_4,0.6790555119514465
4408,841,xihe_9,0.45877912640571594
4409,841,xihe_16,0.43357622623443604
4410,842,image,0.0
4411,842,xihe_1,0.03542838618159294
4412,842,xihe_4,0.6676803827285767
4413,842,xihe_9,0.498919814825058
4414,842,xihe_16,0.4045851230621338
4415,843,image,0.0
4416,843,xihe_1,0.07968456298112869
4417,843,xihe_4,0.6691657304763794
4418,843,xihe_9,0.4673228859901428
4419,843,xihe_16,0.3713693618774414
4420,844,image,0.0
4421,844,xihe_1,0.10881952941417694
4422,844,xihe_4,0.6691657304763794
4423,844,xihe_9,0.5714605450630188
4424,844,xihe_16,0.5193883776664734
4425,845,image,0.0
4426,845,xihe_1,0.12233415991067886
4427,845,xihe_4,0.6926118731498718
4428,845,xihe_9,0.5855315327644348
4429,845,xihe_16,0.4672802686691284
4430,846,image,0.0
4431,846,xihe_1,0.10157657414674759
4432,846,xihe_4,0.5803883075714111
4433,846,xihe_9,0.45021432638168335
4434,846,xihe_16,0.41026562452316284
4435,847,image,0.0
4436,847,xihe_1,0.09699264168739319
4437,847,xihe_4,0.6926118731498718
4438,847,xihe_9,0.5397030115127563
4439,847,xihe_16,0.4100147485733032
4440,848,image,0.0
4441,848,xihe_1,0.11075475811958313
4442,848,xihe_4,0.7546931505203247
4443,848,xihe_9,0.6686665415763855
4444,848,xihe_16,0.613304853439331
4445,849,image,0.0
4446,849,xihe_1,0.10338316112756729
4447,849,xihe_4,0.5132244229316711
4448,849,xihe_9,0.41011980175971985
4449,849,xihe_16,0.35158979892730713
4450,850,image,0.0
4451,850,xihe_1,0.12203195691108704
4452,850,xihe_4,0.5729937553405762
4453,850,xihe_9,0.43135207891464233
4454,850,xihe_16,0.40156543254852295
4455,851,image,0.0
4456,851,xihe_1,0.07598099857568741
4457,851,xihe_4,0.7282583713531494
4458,851,xihe_9,0.619324803352356
4459,851,xihe_16,0.48723283410072327
4460,852,image,0.0
4461,852,xihe_1,0.15211161971092224
4462,852,xihe_4,0.5633538961410522
4463,852,xihe_9,0.5165762305259705
4464,852,xihe_16,0.5086717009544373
4465,853,image,0.0
4466,853,xihe_1,0.14691613614559174
4467,853,xihe_4,0.6139497756958008
4468,853,xihe_9,0.589713990688324
4469,853,xihe_16,0.5776230692863464
4470,854,image,0.0
4471,854,xihe_1,0.12491019815206528
4472,854,xihe_4,0.5757426619529724
4473,854,xihe_9,0.421247661113739
4474,854,xihe_16,0.3434595465660095
4475,855,image,0.0
4476,855,xihe_1,0.07707778364419937
4477,855,xihe_4,0.5874279141426086
4478,855,xihe_9,0.49788543581962585
4479,855,xihe_16,0.33651483058929443
4480,856,image,0.0
4481,856,xihe_1,0.09040595591068268
4482,856,xihe_4,0.6117480993270874
4483,856,xihe_9,0.44951432943344116
4484,856,xihe_16,0.310120165348053
4485,857,image,0.0
4486,857,xihe_1,0.11296878010034561
4487,857,xihe_4,0.6367307305335999
4488,857,xihe_9,0.5510900020599365
4489,857,xihe_16,0.46134626865386963
4490,858,image,0.0
4491,858,xihe_1,0.10911042243242264
4492,858,xihe_4,0.6117480993270874
4493,858,xihe_9,0.44951432943344116
4494,858,xihe_16,0.345035582780838
4495,859,image,0.0
4496,859,xihe_1,0.09525109827518463
4497,859,xihe_4,0.6117480993270874
4498,859,xihe_9,0.44951432943344116
4499,859,xihe_16,0.345035582780838
4500,860,image,0.0
4501,860,xihe_1,0.05636870861053467
4502,860,xihe_4,0.4579700231552124
4503,860,xihe_9,0.285025417804718
4504,860,xihe_16,0.24448707699775696
4505,861,image,0.0
4506,861,xihe_1,0.06857581436634064
4507,861,xihe_4,0.5437473058700562
4508,861,xihe_9,0.44843947887420654
4509,861,xihe_16,0.3333852291107178
4510,862,image,0.0
4511,862,xihe_1,0.13483816385269165
4512,862,xihe_4,0.9599538445472717
4513,862,xihe_9,0.8792480826377869
4514,862,xihe_16,0.716786801815033
4515,863,image,0.0
4516,863,xihe_1,0.13621275126934052
4517,863,xihe_4,0.9766474366188049
4518,863,xihe_9,0.9643840789794922
4519,863,xihe_16,0.9568549990653992
4520,864,image,0.0
4521,864,xihe_1,0.0945214033126831
4522,864,xihe_4,0.9101243019104004
4523,864,xihe_9,0.7677332162857056
4524,864,xihe_16,0.5450810790061951
4525,865,image,0.0
4526,865,xihe_1,0.08759895712137222
4527,865,xihe_4,0.6755171418190002
4528,865,xihe_9,0.5262015461921692
4529,865,xihe_16,0.4140109717845917
4530,866,image,0.0
4531,866,xihe_1,0.08307308703660965
4532,866,xihe_4,0.49423301219940186
4533,866,xihe_9,0.367151141166687
4534,866,xihe_16,0.3113280236721039
4535,867,image,0.0
4536,867,xihe_1,0.10139422863721848
4537,867,xihe_4,0.6755171418190002
4538,867,xihe_9,0.5262015461921692
4539,867,xihe_16,0.4140109717845917
4540,868,image,0.0
4541,868,xihe_1,0.12551598250865936
4542,868,xihe_4,0.8203703165054321
4543,868,xihe_9,0.6399117708206177
4544,868,xihe_16,0.45195120573043823
4545,869,image,0.0
4546,869,xihe_1,0.15467548370361328
4547,869,xihe_4,0.7729604244232178
4548,869,xihe_9,0.5909123420715332
4549,869,xihe_16,0.47471970319747925
4550,870,image,0.0
4551,870,xihe_1,0.1296704262495041
4552,870,xihe_4,0.6850839257240295
4553,870,xihe_9,0.5909123420715332
4554,870,xihe_16,0.43574047088623047
4555,871,image,0.0
4556,871,xihe_1,0.08957028388977051
4557,871,xihe_4,0.6698077321052551
4558,871,xihe_9,0.4689598083496094
4559,871,xihe_16,0.3629459738731384
4560,872,image,0.0
4561,872,xihe_1,0.09045708924531937
4562,872,xihe_4,0.6155568361282349
4563,872,xihe_9,0.49152034521102905
4564,872,xihe_16,0.362089604139328
4565,873,image,0.0
4566,873,xihe_1,0.05218678340315819
4567,873,xihe_4,0.46163272857666016
4568,873,xihe_9,0.4197622239589691
4569,873,xihe_16,0.35462355613708496
4570,874,image,0.0
4571,874,xihe_1,0.07083368301391602
4572,874,xihe_4,0.8041496872901917
4573,874,xihe_9,0.5663468837738037
4574,874,xihe_16,0.5647702813148499
4575,875,image,0.0
4576,875,xihe_1,0.08887653052806854
4577,875,xihe_4,0.6673766374588013
4578,875,xihe_9,0.4333592653274536
4579,875,xihe_16,0.380493700504303
4580,876,image,0.0
4581,876,xihe_1,0.1108206957578659
4582,876,xihe_4,0.8718057870864868
4583,876,xihe_9,0.669957160949707
4584,876,xihe_16,0.6072440147399902
4585,877,image,0.09177110934474447
4586,877,xihe_1,0.10201682895421982
4587,877,xihe_4,0.7417083382606506
4588,877,xihe_9,0.4637538492679596
4589,877,xihe_16,0.4560576379299164
4590,878,image,0.0720702176424657
4591,878,xihe_1,0.16048793494701385
4592,878,xihe_4,0.9035332202911377
4593,878,xihe_9,0.8586252927780151
4594,878,xihe_16,0.840340256690979
4595,879,image,0.1363853169829512
4596,879,xihe_1,0.12243997305631638
4597,879,xihe_4,0.9452185034751892
4598,879,xihe_9,0.7877625226974487
4599,879,xihe_16,0.5910265445709229
4600,880,image,0.1080105314625083
4601,880,xihe_1,0.20654569566249847
4602,880,xihe_4,0.7022503614425659
4603,880,xihe_9,0.6720229983329773
4604,880,xihe_16,0.6622267365455627
4605,881,image,0.0864397597556754
4606,881,xihe_1,0.09416534751653671
4607,881,xihe_4,0.654873788356781
4608,881,xihe_9,0.4223213493824005
4609,881,xihe_16,0.34240487217903137
4610,882,image,0.11074138826641323
4611,882,xihe_1,0.1465701460838318
4612,882,xihe_4,0.7186325788497925
4613,882,xihe_9,0.5554832220077515
4614,882,xihe_16,0.4797708988189697
4615,883,image,0.06275336017190661
4616,883,xihe_1,0.1072855070233345
4617,883,xihe_4,0.5673381686210632
4618,883,xihe_9,0.4473971724510193
4619,883,xihe_16,0.3472610116004944
4620,884,image,0.13301161928138983
4621,884,xihe_1,0.10721297562122345
4622,884,xihe_4,0.7740804553031921
4623,884,xihe_9,0.7055433988571167
4624,884,xihe_16,0.6173657774925232
4625,885,image,0.10529911606888985
4626,885,xihe_1,0.10231941193342209
4627,885,xihe_4,0.6492810845375061
4628,885,xihe_9,0.5545918345451355
4629,885,xihe_16,0.5573619604110718
4630,886,image,0.11258861114568443
4631,886,xihe_1,0.11809762567281723
4632,886,xihe_4,0.6596668362617493
4633,886,xihe_9,0.5468819737434387
4634,886,xihe_16,0.46893760561943054
4635,887,image,0.0771423329518695
4636,887,xihe_1,0.11218880861997604
4637,887,xihe_4,0.4691464900970459
4638,887,xihe_9,0.4316961169242859
4639,887,xihe_16,0.3784012794494629
4640,888,image,0.15063832813670175
4641,888,xihe_1,0.13894104957580566
4642,888,xihe_4,0.9263834357261658
4643,888,xihe_9,0.9207056760787964
4644,888,xihe_16,0.8315103054046631
4645,889,image,0.08771524281729709
4646,889,xihe_1,0.15136294066905975
4647,889,xihe_4,0.8168447613716125
4648,889,xihe_9,0.8082457780838013
4649,889,xihe_16,0.6367720365524292
4650,890,image,0.11478944168765472
4651,890,xihe_1,0.1119060218334198
4652,890,xihe_4,0.8155389428138733
4653,890,xihe_9,0.7530419826507568
4654,890,xihe_16,0.7291285395622253
4655,891,image,0.10581731812055327
4656,891,xihe_1,0.06028805300593376
4657,891,xihe_4,0.5412789583206177
4658,891,xihe_9,0.4255855977535248
4659,891,xihe_16,0.3304572105407715
4660,892,image,0.07197589620149977
4661,892,xihe_1,0.04571894183754921
4662,892,xihe_4,0.6583417057991028
4663,892,xihe_9,0.6700135469436646
4664,892,xihe_16,0.5016903877258301
4665,893,image,0.13475188363424942
4666,893,xihe_1,0.1580674797296524
4667,893,xihe_4,0.7611944079399109
4668,893,xihe_9,0.7507853507995605
4669,893,xihe_16,0.7183368802070618
4670,894,image,0.0951912581089229
4671,894,xihe_1,0.10386298596858978
4672,894,xihe_4,0.6048404574394226
4673,894,xihe_9,0.5742862224578857
4674,894,xihe_16,0.5469162464141846
4675,895,image,0.06654619771548452
4676,895,xihe_1,0.09946881979703903
4677,895,xihe_4,0.6203563213348389
4678,895,xihe_9,0.5732957720756531
4679,895,xihe_16,0.5384942293167114
4680,896,image,0.17111951675033715
4681,896,xihe_1,0.09922393411397934
4682,896,xihe_4,0.6662489175796509
4683,896,xihe_9,0.6220986843109131
4684,896,xihe_16,0.5842372179031372
4685,897,image,0.10955395218006979
4686,897,xihe_1,0.11726964265108109
4687,897,xihe_4,0.7275304794311523
4688,897,xihe_9,0.6890859603881836
4689,897,xihe_16,0.684736967086792
4690,898,image,0.0612077905443958
4691,898,xihe_1,0.1923787146806717
4692,898,xihe_4,0.555549144744873
4693,898,xihe_9,0.5362045764923096
4694,898,xihe_16,0.5207381844520569
4695,899,image,0.0638456200552372
4696,899,xihe_1,0.07708729803562164
4697,899,xihe_4,0.5427938103675842
4698,899,xihe_9,0.4887806475162506
4699,899,xihe_16,0.4170536994934082
4700,900,image,0.052611642839724346
4701,900,xihe_1,0.1891491562128067
4702,900,xihe_4,0.5296668410301208
4703,900,xihe_9,0.5190607905387878
4704,900,xihe_16,0.49092981219291687
4705,901,image,0.1413936826399653
4706,901,xihe_1,0.14099325239658356
4707,901,xihe_4,0.9063180685043335
4708,901,xihe_9,0.8936922550201416
4709,901,xihe_16,0.814599871635437
4710,902,image,0.07786804410021951
4711,902,xihe_1,0.07643582671880722
4712,902,xihe_4,0.48908495903015137
4713,902,xihe_9,0.4140795171260834
4714,902,xihe_16,0.3405337631702423
4715,903,image,0.06641271761853033
4716,903,xihe_1,0.1405887007713318
4717,903,xihe_4,0.8164744973182678
4718,903,xihe_9,0.7438056468963623
4719,903,xihe_16,0.6678639650344849
4720,904,image,0.057878687163277966
4721,904,xihe_1,0.11379487067461014
4722,904,xihe_4,0.5847456455230713
4723,904,xihe_9,0.5208760499954224
4724,904,xihe_16,0.4836239218711853
4725,905,image,0.09352837692039775
4726,905,xihe_1,0.14283445477485657
4727,905,xihe_4,0.5092836618423462
4728,905,xihe_9,0.4921218454837799
4729,905,xihe_16,0.44561517238616943
4730,906,image,0.09711566215690154
4731,906,xihe_1,0.11176930367946625
4732,906,xihe_4,0.8125118017196655
4733,906,xihe_9,0.8019394278526306
4734,906,xihe_16,0.7653601169586182
4735,907,image,0.0669158892447591
4736,907,xihe_1,0.12543760240077972
4737,907,xihe_4,0.7439689636230469
4738,907,xihe_9,0.61936354637146
4739,907,xihe_16,0.5735005736351013
4740,908,image,0.11246700097865885
4741,908,xihe_1,0.09949483722448349
4742,908,xihe_4,0.6807945966720581
4743,908,xihe_9,0.6262838840484619
4744,908,xihe_16,0.6025795340538025
4745,909,image,0.12771079518241057
4746,909,xihe_1,0.15278594195842743
4747,909,xihe_4,0.9883429408073425
4748,909,xihe_9,0.9876223802566528
4749,909,xihe_16,0.9868996143341064
4750,910,image,0.07958164852288507
4751,910,xihe_1,0.16217151284217834
4752,910,xihe_4,0.6634794473648071
4753,910,xihe_9,0.5364876985549927
4754,910,xihe_16,0.4927835762500763
4755,911,image,0.07006002834994231
4756,911,xihe_1,0.1070171371102333
4757,911,xihe_4,0.6139625906944275
4758,911,xihe_9,0.586655855178833
4759,911,xihe_16,0.5003236532211304
4760,912,image,0.043712756023824975
4761,912,xihe_1,0.21478475630283356
4762,912,xihe_4,0.6086979508399963
4763,912,xihe_9,0.5920788645744324
4764,912,xihe_16,0.586243748664856
4765,913,image,0.05071481918106167
4766,913,xihe_1,0.0836576446890831
4767,913,xihe_4,0.7621555924415588
4768,913,xihe_9,0.6763712167739868
4769,913,xihe_16,0.6163241863250732
4770,914,image,0.13005148910293665
4771,914,xihe_1,0.15080468356609344
4772,914,xihe_4,0.6919364929199219
4773,914,xihe_9,0.5748461484909058
4774,914,xihe_16,0.43522781133651733
4775,915,image,0.14352889792503298
4776,915,xihe_1,0.1051340252161026
4777,915,xihe_4,0.6911610960960388
4778,915,xihe_9,0.6568027138710022
4779,915,xihe_16,0.6433919668197632
4780,916,image,0.16216954373940576
4781,916,xihe_1,0.09408552944660187
4782,916,xihe_4,0.7133808135986328
4783,916,xihe_9,0.6873105764389038
4784,916,xihe_16,0.6614776253700256
4785,917,image,0.06932125897122142
4786,917,xihe_1,0.07931007444858551
4787,917,xihe_4,0.6004678010940552
4788,917,xihe_9,0.4963891804218292
4789,917,xihe_16,0.36216455698013306
4790,918,image,0.08242061966882983
4791,918,xihe_1,0.11721839755773544
4792,918,xihe_4,0.9209073185920715
4793,918,xihe_9,0.6774499416351318
4794,918,xihe_16,0.5271626114845276
4795,919,image,0.09758758488212292
4796,919,xihe_1,0.055100396275520325
4797,919,xihe_4,0.5069921612739563
4798,919,xihe_9,0.4025990068912506
4799,919,xihe_16,0.27841055393218994
4800,920,image,0.07991970626907323
4801,920,xihe_1,0.09344355762004852
4802,920,xihe_4,0.619926929473877
4803,920,xihe_9,0.5836262106895447
4804,920,xihe_16,0.5041147470474243
4805,921,image,0.09856450419100246
4806,921,xihe_1,0.16859744489192963
4807,921,xihe_4,0.6127297282218933
4808,921,xihe_9,0.5833813548088074
4809,921,xihe_16,0.5127675533294678
4810,922,image,0.121221164338179
4811,922,xihe_1,0.170713871717453
4812,922,xihe_4,0.665462076663971
4813,922,xihe_9,0.590812623500824
4814,922,xihe_16,0.5686434507369995
4815,923,image,0.09006849639317657
4816,923,xihe_1,0.15061314404010773
4817,923,xihe_4,0.8185466527938843
4818,923,xihe_9,0.6990741491317749
4819,923,xihe_16,0.7114430665969849
4820,924,image,0.04450815276141415
4821,924,xihe_1,0.10371729731559753
4822,924,xihe_4,0.514957070350647
4823,924,xihe_9,0.4982203245162964
4824,924,xihe_16,0.4385746121406555
4825,925,image,0.05740094962114554
4826,925,xihe_1,0.11768712848424911
4827,925,xihe_4,0.5350390672683716
4828,925,xihe_9,0.4207732081413269
4829,925,xihe_16,0.3926970362663269
4830,926,image,0.09233182464720849
4831,926,xihe_1,0.20838434994220734
4832,926,xihe_4,0.7496206760406494
4833,926,xihe_9,0.682327389717102
4834,926,xihe_16,0.6752095818519592
4835,927,image,0.07741382324031017
4836,927,xihe_1,0.17426027357578278
4837,927,xihe_4,0.7185736298561096
4838,927,xihe_9,0.6450732946395874
4839,927,xihe_16,0.6150131821632385
4840,928,image,0.04227259513193039
4841,928,xihe_1,0.06394029408693314
4842,928,xihe_4,0.43660518527030945
4843,928,xihe_9,0.32866960763931274
4844,928,xihe_16,0.31755000352859497
4845,929,image,0.16865031653099546
4846,929,xihe_1,0.11367844045162201
4847,929,xihe_4,0.7555825114250183
4848,929,xihe_9,0.5994822978973389
4849,929,xihe_16,0.5215426683425903
4850,930,image,0.0839797388781008
4851,930,xihe_1,0.13098280131816864
4852,930,xihe_4,0.5437498688697815
4853,930,xihe_9,0.5400936603546143
4854,930,xihe_16,0.5321905612945557
4855,931,image,0.09627791066202133
4856,931,xihe_1,0.17032648622989655
4857,931,xihe_4,0.8492221236228943
4858,931,xihe_9,0.6821837425231934
4859,931,xihe_16,0.582194983959198
4860,932,image,0.08352697450412189
4861,932,xihe_1,0.191445454955101
4862,932,xihe_4,0.8377982974052429
4863,932,xihe_9,0.827380359172821
4864,932,xihe_16,0.8178473114967346
4865,933,image,0.09413655553590682
4866,933,xihe_1,0.19150486588478088
4867,933,xihe_4,0.9049468040466309
4868,933,xihe_9,0.8882504105567932
4869,933,xihe_16,0.8823394775390625
4870,934,image,0.11831114777757254
4871,934,xihe_1,0.10473357886075974
4872,934,xihe_4,0.6064616441726685
4873,934,xihe_9,0.5730058550834656
4874,934,xihe_16,0.5430085062980652
4875,935,image,0.08344973259749473
4876,935,xihe_1,0.15455229580402374
4877,935,xihe_4,0.7034513354301453
4878,935,xihe_9,0.6035491228103638
4879,935,xihe_16,0.5081267356872559
4880,936,image,0.10167240512901198
4881,936,xihe_1,0.06527706235647202
4882,936,xihe_4,0.3581392168998718
4883,936,xihe_9,0.23903854191303253
4884,936,xihe_16,0.2076118290424347
4885,937,image,0.13770779023542631
4886,937,xihe_1,0.1119285598397255
4887,937,xihe_4,0.5541240572929382
4888,937,xihe_9,0.42874395847320557
4889,937,xihe_16,0.3853687644004822
4890,938,image,0.10127354034771913
4891,938,xihe_1,0.12822602689266205
4892,938,xihe_4,0.8325785398483276
4893,938,xihe_9,0.6980494856834412
4894,938,xihe_16,0.6064334511756897
4895,939,image,0.10622841157660216
4896,939,xihe_1,0.2644199728965759
4897,939,xihe_4,0.6955645084381104
4898,939,xihe_9,0.6540350317955017
4899,939,xihe_16,0.6484596133232117
4900,940,image,0.06653859699253667
4901,940,xihe_1,0.12185294181108475
4902,940,xihe_4,0.668749213218689
4903,940,xihe_9,0.6362709999084473
4904,940,xihe_16,0.6149100065231323
4905,941,image,0.1083860209913693
4906,941,xihe_1,0.12820537388324738
4907,941,xihe_4,0.9203447699546814
4908,941,xihe_9,0.7124273777008057
4909,941,xihe_16,0.5863485336303711
4910,942,image,0.060993897595100585
4911,942,xihe_1,0.10241415351629257
4912,942,xihe_4,0.4749442934989929
4913,942,xihe_9,0.388653963804245
4914,942,xihe_16,0.3918333053588867
4915,943,image,0.0756124239027782
4916,943,xihe_1,0.11785602569580078
4917,943,xihe_4,0.7743406295776367
4918,943,xihe_9,0.6776363253593445
4919,943,xihe_16,0.629716157913208
4920,944,image,0.13180573469526438
4921,944,xihe_1,0.2202053964138031
4922,944,xihe_4,0.9575470685958862
4923,944,xihe_9,0.8785635232925415
4924,944,xihe_16,0.8661485910415649
4925,945,image,0.09354341996664811
4926,945,xihe_1,0.16726769506931305
4927,945,xihe_4,0.9448199272155762
4928,945,xihe_9,0.9220823645591736
4929,945,xihe_16,0.7636710405349731
4930,946,image,0.12391147353541292
4931,946,xihe_1,0.11148863285779953
4932,946,xihe_4,0.7763628959655762
4933,946,xihe_9,0.6764202117919922
4934,946,xihe_16,0.5953851342201233
4935,947,image,0.06375018889375729
4936,947,xihe_1,0.1487090140581131
4937,947,xihe_4,0.7148352861404419
4938,947,xihe_9,0.6072416305541992
4939,947,xihe_16,0.5446094274520874
4940,948,image,0.12715913837945686
4941,948,xihe_1,0.14889734983444214
4942,948,xihe_4,0.95382159948349
4943,948,xihe_9,0.7526227235794067
4944,948,xihe_16,0.7005090713500977
4945,949,image,0.07010307964563034
4946,949,xihe_1,0.14157605171203613
4947,949,xihe_4,0.6189991235733032
4948,949,xihe_9,0.4847378134727478
4949,949,xihe_16,0.4300660192966461
4950,950,image,0.06925539350772413
4951,950,xihe_1,0.16567465662956238
4952,950,xihe_4,0.908927321434021
4953,950,xihe_9,0.635319173336029
4954,950,xihe_16,0.5271840691566467
4955,951,image,0.09744541429956949
4956,951,xihe_1,0.0719667598605156
4957,951,xihe_4,0.515663206577301
4958,951,xihe_9,0.3810580372810364
4959,951,xihe_16,0.3042695224285126
4960,952,image,0.16516098272374197
4961,952,xihe_1,0.08167318999767303
4962,952,xihe_4,0.8385069966316223
4963,952,xihe_9,0.8204439282417297
4964,952,xihe_16,0.6901208162307739
4965,953,image,0.08748266503787355
4966,953,xihe_1,0.15428243577480316
4967,953,xihe_4,0.8101909756660461
4968,953,xihe_9,0.7544465661048889
4969,953,xihe_16,0.7142074108123779
4970,954,image,0.07013748606195766
4971,954,xihe_1,0.12771950662136078
4972,954,xihe_4,0.834367573261261
4973,954,xihe_9,0.7451265454292297
4974,954,xihe_16,0.6577159762382507
4975,955,image,0.07634501831179834
4976,955,xihe_1,0.19324003159999847
4977,955,xihe_4,0.5189107656478882
4978,955,xihe_9,0.5107688307762146
4979,955,xihe_16,0.46776723861694336
4980,956,image,0.10991208691018278
4981,956,xihe_1,0.11756516993045807
4982,956,xihe_4,0.6424170136451721
4983,956,xihe_9,0.6057596206665039
4984,956,xihe_16,0.5526794195175171
4985,957,image,0.10973253797320658
4986,957,xihe_1,0.1376771330833435
4987,957,xihe_4,0.5455670952796936
4988,957,xihe_9,0.44766372442245483
4989,957,xihe_16,0.362493634223938
4990,958,image,0.06498125083382646
4991,958,xihe_1,0.16156326234340668
4992,958,xihe_4,0.9811726212501526
4993,958,xihe_9,0.7528762221336365
4994,958,xihe_16,0.655280351638794
4995,959,image,0.15314770116711915
4996,959,xihe_1,0.18661807477474213
4997,959,xihe_4,0.860775351524353
4998,959,xihe_9,0.7440739870071411
4999,959,xihe_16,0.6189398765563965
5000,960,image,0.05749274119282173
5001,960,xihe_1,0.09676404297351837
5002,960,xihe_4,0.4681379199028015
5003,960,xihe_9,0.4324074983596802
5004,960,xihe_16,0.3145306408405304
5005,961,image,0.1470502160001561
5006,961,xihe_1,0.020012283697724342
5007,961,xihe_4,0.4335973560810089
5008,961,xihe_9,0.35967764258384705
5009,961,xihe_16,0.34970271587371826
5010,962,image,0.09202978401814738
5011,962,xihe_1,0.09834805130958557
5012,962,xihe_4,0.6014558672904968
5013,962,xihe_9,0.5511151552200317
5014,962,xihe_16,0.5136101841926575
5015,963,image,0.05686872241332964
5016,963,xihe_1,0.07527414709329605
5017,963,xihe_4,0.44527751207351685
5018,963,xihe_9,0.40482550859451294
5019,963,xihe_16,0.3071575164794922
5020,964,image,0.10147081993109866
5021,964,xihe_1,0.1754269301891327
5022,964,xihe_4,0.8377982974052429
5023,964,xihe_9,0.827380359172821
5024,964,xihe_16,0.8178473114967346
5025,965,image,0.07213451876231498
5026,965,xihe_1,0.08862940222024918
5027,965,xihe_4,0.5429142713546753
5028,965,xihe_9,0.5024700164794922
5029,965,xihe_16,0.43748560547828674
5030,966,image,0.08074314651381703
5031,966,xihe_1,0.21524429321289062
5032,966,xihe_4,0.5315545797348022
5033,966,xihe_9,0.5269061923027039
