,dataset,theta,metric,method,accuracy
3766,6,0.35,shc_mse,xihe,0.6612903225806451
3767,6,0.35,shc_mse,entropy,0.5483870967741935
3768,6,0.36,shc_mse,image,0.5
3769,6,0.36,shc_mse,sphere,0.5
3770,6,0.36,shc_mse,xihe,0.6854838709677419
3771,6,0.36,shc_mse,entropy,0.5806451612903226
3772,6,0.37,shc_mse,image,0.5
3773,6,0.37,shc_mse,sphere,0.5
3774,6,0.37,shc_mse,xihe,0.6854838709677419
3775,6,0.37,shc_mse,entropy,0.5806451612903226
3776,6,0.38,shc_mse,image,0.5
3777,6,0.38,shc_mse,sphere,0.5
3778,6,0.38,shc_mse,xihe,0.717741935483871
3779,6,0.38,shc_mse,entropy,0.5887096774193549
3780,6,0.39,shc_mse,image,0.5
3781,6,0.39,shc_mse,sphere,0.5
3782,6,0.39,shc_mse,xihe,0.75
3783,6,0.39,shc_mse,entropy,0.6209677419354839
3784,6,0.4,shc_mse,image,0.5
3785,6,0.4,shc_mse,sphere,0.5
3786,6,0.4,shc_mse,xihe,0.7741935483870968
3787,6,0.4,shc_mse,entropy,0.6370967741935484
3788,6,0.41,shc_mse,image,0.5
3789,6,0.41,shc_mse,sphere,0.5
3790,6,0.41,shc_mse,xihe,0.782258064516129
3791,6,0.41,shc_mse,entropy,0.6532258064516129
3792,6,0.42,shc_mse,image,0.5
3793,6,0.42,shc_mse,sphere,0.5
3794,6,0.42,shc_mse,xihe,0.782258064516129
3795,6,0.42,shc_mse,entropy,0.6612903225806451
3796,6,0.43,shc_mse,image,0.5
3797,6,0.43,shc_mse,sphere,0.5
3798,6,0.43,shc_mse,xihe,0.7903225806451613
3799,6,0.43,shc_mse,entropy,0.6693548387096774
3800,6,0.44,shc_mse,image,0.5
3801,6,0.44,shc_mse,sphere,0.5
3802,6,0.44,shc_mse,xihe,0.7983870967741935
3803,6,0.44,shc_mse,entropy,0.6774193548387096
3804,6,0.45,shc_mse,image,0.5
3805,6,0.45,shc_mse,sphere,0.5
3806,6,0.45,shc_mse,xihe,0.8064516129032258
3807,6,0.45,shc_mse,entropy,0.7016129032258065
3808,6,0.46,shc_mse,image,0.5
3809,6,0.46,shc_mse,sphere,0.5
3810,6,0.46,shc_mse,xihe,0.8064516129032258
3811,6,0.46,shc_mse,entropy,0.717741935483871
3812,6,0.47,shc_mse,image,0.5
3813,6,0.47,shc_mse,sphere,0.5
3814,6,0.47,shc_mse,xihe,0.7983870967741935
3815,6,0.47,shc_mse,entropy,0.717741935483871
3816,6,0.48,shc_mse,image,0.5
3817,6,0.48,shc_mse,sphere,0.5
3818,6,0.48,shc_mse,xihe,0.7983870967741935
3819,6,0.48,shc_mse,entropy,0.75
3820,6,0.49,shc_mse,image,0.5
3821,6,0.49,shc_mse,sphere,0.5
3822,6,0.49,shc_mse,xihe,0.7983870967741935
3823,6,0.49,shc_mse,entropy,0.75
3824,6,0.5,shc_mse,image,0.5
3825,6,0.5,shc_mse,sphere,0.5
3826,6,0.5,shc_mse,xihe,0.7983870967741935
3827,6,0.5,shc_mse,entropy,0.75
3828,6,0.51,shc_mse,image,0.5
3829,6,0.51,shc_mse,sphere,0.5
3830,6,0.51,shc_mse,xihe,0.7983870967741935
3831,6,0.51,shc_mse,entropy,0.7580645161290323
3832,6,0.52,shc_mse,image,0.5
3833,6,0.52,shc_mse,sphere,0.5
3834,6,0.52,shc_mse,xihe,0.7903225806451613
3835,6,0.52,shc_mse,entropy,0.782258064516129
3836,6,0.53,shc_mse,image,0.5
3837,6,0.53,shc_mse,sphere,0.5
3838,6,0.53,shc_mse,xihe,0.7903225806451613
3839,6,0.53,shc_mse,entropy,0.782258064516129
3840,6,0.54,shc_mse,image,0.5
3841,6,0.54,shc_mse,sphere,0.5
3842,6,0.54,shc_mse,xihe,0.782258064516129
3843,6,0.54,shc_mse,entropy,0.7741935483870968
3844,6,0.55,shc_mse,image,0.5
3845,6,0.55,shc_mse,sphere,0.5
3846,6,0.55,shc_mse,xihe,0.7741935483870968
3847,6,0.55,shc_mse,entropy,0.7983870967741935
3848,6,0.56,shc_mse,image,0.5
3849,6,0.56,shc_mse,sphere,0.5
3850,6,0.56,shc_mse,xihe,0.75
3851,6,0.56,shc_mse,entropy,0.8145161290322581
3852,6,0.57,shc_mse,image,0.5
3853,6,0.57,shc_mse,sphere,0.5
3854,6,0.57,shc_mse,xihe,0.7419354838709677
3855,6,0.57,shc_mse,entropy,0.8306451612903226
3856,6,0.58,shc_mse,image,0.5
3857,6,0.58,shc_mse,sphere,0.5
3858,6,0.58,shc_mse,xihe,0.75
3859,6,0.58,shc_mse,entropy,0.8225806451612904
3860,6,0.59,shc_mse,image,0.5
3861,6,0.59,shc_mse,sphere,0.5
3862,6,0.59,shc_mse,xihe,0.7580645161290323
3863,6,0.59,shc_mse,entropy,0.8064516129032258
3864,6,0.6,shc_mse,image,0.5
3865,6,0.6,shc_mse,sphere,0.5
3866,6,0.6,shc_mse,xihe,0.75
3867,6,0.6,shc_mse,entropy,0.7661290322580645
3868,6,0.61,shc_mse,image,0.5
3869,6,0.61,shc_mse,sphere,0.5
3870,6,0.61,shc_mse,xihe,0.7419354838709677
3871,6,0.61,shc_mse,entropy,0.7580645161290323
3872,6,0.62,shc_mse,image,0.5
3873,6,0.62,shc_mse,sphere,0.5
3874,6,0.62,shc_mse,xihe,0.7338709677419355
3875,6,0.62,shc_mse,entropy,0.7741935483870968
3876,6,0.63,shc_mse,image,0.5
3877,6,0.63,shc_mse,sphere,0.5
3878,6,0.63,shc_mse,xihe,0.7258064516129032
3879,6,0.63,shc_mse,entropy,0.782258064516129
3880,6,0.64,shc_mse,image,0.5
3881,6,0.64,shc_mse,sphere,0.5
3882,6,0.64,shc_mse,xihe,0.7258064516129032
3883,6,0.64,shc_mse,entropy,0.7903225806451613
3884,6,0.65,shc_mse,image,0.5
3885,6,0.65,shc_mse,sphere,0.5
3886,6,0.65,shc_mse,xihe,0.717741935483871
3887,6,0.65,shc_mse,entropy,0.7983870967741935
3888,6,0.66,shc_mse,image,0.5
3889,6,0.66,shc_mse,sphere,0.5
3890,6,0.66,shc_mse,xihe,0.7096774193548387
3891,6,0.66,shc_mse,entropy,0.8064516129032258
3892,6,0.67,shc_mse,image,0.5
3893,6,0.67,shc_mse,sphere,0.5
3894,6,0.67,shc_mse,xihe,0.7016129032258065
3895,6,0.67,shc_mse,entropy,0.8145161290322581
3896,6,0.68,shc_mse,image,0.5
3897,6,0.68,shc_mse,sphere,0.5
3898,6,0.68,shc_mse,xihe,0.7096774193548387
3899,6,0.68,shc_mse,entropy,0.8145161290322581
3900,6,0.69,shc_mse,image,0.5
3901,6,0.69,shc_mse,sphere,0.5
3902,6,0.69,shc_mse,xihe,0.7016129032258065
3903,6,0.69,shc_mse,entropy,0.8145161290322581
3904,6,0.7,shc_mse,image,0.5
3905,6,0.7,shc_mse,sphere,0.5
3906,6,0.7,shc_mse,xihe,0.7016129032258065
3907,6,0.7,shc_mse,entropy,0.7983870967741935
3908,6,0.71,shc_mse,image,0.5
3909,6,0.71,shc_mse,sphere,0.5
3910,6,0.71,shc_mse,xihe,0.7016129032258065
3911,6,0.71,shc_mse,entropy,0.7983870967741935
3912,6,0.72,shc_mse,image,0.5
3913,6,0.72,shc_mse,sphere,0.5
3914,6,0.72,shc_mse,xihe,0.6935483870967742
3915,6,0.72,shc_mse,entropy,0.8064516129032258
3916,6,0.73,shc_mse,image,0.5
3917,6,0.73,shc_mse,sphere,0.5
3918,6,0.73,shc_mse,xihe,0.6774193548387096
3919,6,0.73,shc_mse,entropy,0.8064516129032258
3920,6,0.74,shc_mse,image,0.5
3921,6,0.74,shc_mse,sphere,0.5
3922,6,0.74,shc_mse,xihe,0.6532258064516129
3923,6,0.74,shc_mse,entropy,0.7983870967741935
3924,6,0.75,shc_mse,image,0.5
3925,6,0.75,shc_mse,sphere,0.5
3926,6,0.75,shc_mse,xihe,0.6532258064516129
3927,6,0.75,shc_mse,entropy,0.7903225806451613
3928,6,0.76,shc_mse,image,0.5
3929,6,0.76,shc_mse,sphere,0.5
3930,6,0.76,shc_mse,xihe,0.6532258064516129
3931,6,0.76,shc_mse,entropy,0.7741935483870968
3932,6,0.77,shc_mse,image,0.5
3933,6,0.77,shc_mse,sphere,0.5
3934,6,0.77,shc_mse,xihe,0.6290322580645161
3935,6,0.77,shc_mse,entropy,0.7661290322580645
3936,6,0.78,shc_mse,image,0.5
3937,6,0.78,shc_mse,sphere,0.5
3938,6,0.78,shc_mse,xihe,0.6290322580645161
3939,6,0.78,shc_mse,entropy,0.7661290322580645
3940,6,0.79,shc_mse,image,0.5
3941,6,0.79,shc_mse,sphere,0.5
3942,6,0.79,shc_mse,xihe,0.6209677419354839
3943,6,0.79,shc_mse,entropy,0.7419354838709677
3944,6,0.8,shc_mse,image,0.5
3945,6,0.8,shc_mse,sphere,0.5
3946,6,0.8,shc_mse,xihe,0.6209677419354839
3947,6,0.8,shc_mse,entropy,0.7258064516129032
3948,6,0.81,shc_mse,image,0.5
3949,6,0.81,shc_mse,sphere,0.5
3950,6,0.81,shc_mse,xihe,0.5967741935483871
3951,6,0.81,shc_mse,entropy,0.717741935483871
3952,6,0.82,shc_mse,image,0.5
3953,6,0.82,shc_mse,sphere,0.5
3954,6,0.82,shc_mse,xihe,0.5887096774193549
3955,6,0.82,shc_mse,entropy,0.7096774193548387
3956,6,0.83,shc_mse,image,0.5
3957,6,0.83,shc_mse,sphere,0.5
3958,6,0.83,shc_mse,xihe,0.5645161290322581
3959,6,0.83,shc_mse,entropy,0.6774193548387096
3960,6,0.84,shc_mse,image,0.5
3961,6,0.84,shc_mse,sphere,0.5
3962,6,0.84,shc_mse,xihe,0.5645161290322581
3963,6,0.84,shc_mse,entropy,0.6774193548387096
3964,6,0.85,shc_mse,image,0.5
3965,6,0.85,shc_mse,sphere,0.5
3966,6,0.85,shc_mse,xihe,0.5645161290322581
3967,6,0.85,shc_mse,entropy,0.6774193548387096
3968,6,0.86,shc_mse,image,0.5
3969,6,0.86,shc_mse,sphere,0.5
3970,6,0.86,shc_mse,xihe,0.5564516129032258
3971,6,0.86,shc_mse,entropy,0.6774193548387096
3972,6,0.87,shc_mse,image,0.5
3973,6,0.87,shc_mse,sphere,0.5
3974,6,0.87,shc_mse,xihe,0.5483870967741935
3975,6,0.87,shc_mse,entropy,0.6774193548387096
3976,6,0.88,shc_mse,image,0.5
3977,6,0.88,shc_mse,sphere,0.5
3978,6,0.88,shc_mse,xihe,0.5483870967741935
3979,6,0.88,shc_mse,entropy,0.6693548387096774
3980,6,0.89,shc_mse,image,0.5
3981,6,0.89,shc_mse,sphere,0.5
3982,6,0.89,shc_mse,xihe,0.5483870967741935
3983,6,0.89,shc_mse,entropy,0.6693548387096774
3984,6,0.9,shc_mse,image,0.5
3985,6,0.9,shc_mse,sphere,0.5
3986,6,0.9,shc_mse,xihe,0.5403225806451613
3987,6,0.9,shc_mse,entropy,0.6612903225806451
3988,6,0.91,shc_mse,image,0.5
3989,6,0.91,shc_mse,sphere,0.5
3990,6,0.91,shc_mse,xihe,0.532258064516129
3991,6,0.91,shc_mse,entropy,0.6532258064516129
3992,6,0.92,shc_mse,image,0.5
3993,6,0.92,shc_mse,sphere,0.5
3994,6,0.92,shc_mse,xihe,0.5241935483870968
3995,6,0.92,shc_mse,entropy,0.6532258064516129
3996,6,0.93,shc_mse,image,0.5
3997,6,0.93,shc_mse,sphere,0.5
3998,6,0.93,shc_mse,xihe,0.5241935483870968
3999,6,0.93,shc_mse,entropy,0.6451612903225806
4000,6,0.94,shc_mse,image,0.5
4001,6,0.94,shc_mse,sphere,0.5
4002,6,0.94,shc_mse,xihe,0.5241935483870968
4003,6,0.94,shc_mse,entropy,0.6290322580645161
4004,6,0.95,shc_mse,image,0.5
4005,6,0.95,shc_mse,sphere,0.5
4006,6,0.95,shc_mse,xihe,0.5241935483870968
4007,6,0.95,shc_mse,entropy,0.6048387096774194
4008,6,0.96,shc_mse,image,0.5
4009,6,0.96,shc_mse,sphere,0.5
4010,6,0.96,shc_mse,xihe,0.5161290322580645
4011,6,0.96,shc_mse,entropy,0.6048387096774194
4012,6,0.97,shc_mse,image,0.5
4013,6,0.97,shc_mse,sphere,0.5
4014,6,0.97,shc_mse,xihe,0.5080645161290323
4015,6,0.97,shc_mse,entropy,0.5967741935483871
4016,6,0.98,shc_mse,image,0.5
4017,6,0.98,shc_mse,sphere,0.5
4018,6,0.98,shc_mse,xihe,0.5080645161290323
4019,6,0.98,shc_mse,entropy,0.5967741935483871
4020,6,0.99,shc_mse,image,0.5
4021,6,0.99,shc_mse,sphere,0.5
4022,6,0.99,shc_mse,xihe,0.5
4023,6,0.99,shc_mse,entropy,0.5967741935483871
4024,6,1.0,shc_mse,image,0.5
4025,6,1.0,shc_mse,sphere,0.5
4026,6,1.0,shc_mse,xihe,0.5
4027,6,1.0,shc_mse,entropy,0.6048387096774194
4028,6,1.01,shc_mse,image,0.5
4029,6,1.01,shc_mse,sphere,0.5
4030,6,1.01,shc_mse,xihe,0.5
4031,6,1.01,shc_mse,entropy,0.5887096774193549
4032,6,1.02,shc_mse,image,0.5
4033,6,1.02,shc_mse,sphere,0.5
4034,6,1.02,shc_mse,xihe,0.5
4035,6,1.02,shc_mse,entropy,0.5806451612903226
4036,6,1.03,shc_mse,image,0.5
4037,6,1.03,shc_mse,sphere,0.5
4038,6,1.03,shc_mse,xihe,0.5
4039,6,1.03,shc_mse,entropy,0.5725806451612904
4040,6,1.04,shc_mse,image,0.5
4041,6,1.04,shc_mse,sphere,0.5
4042,6,1.04,shc_mse,xihe,0.5
4043,6,1.04,shc_mse,entropy,0.5645161290322581
4044,6,1.05,shc_mse,image,0.5
4045,6,1.05,shc_mse,sphere,0.5
4046,6,1.05,shc_mse,xihe,0.5
4047,6,1.05,shc_mse,entropy,0.5645161290322581
4048,6,1.06,shc_mse,image,0.5
4049,6,1.06,shc_mse,sphere,0.5
4050,6,1.06,shc_mse,xihe,0.5
4051,6,1.06,shc_mse,entropy,0.5645161290322581
4052,6,1.07,shc_mse,image,0.5
4053,6,1.07,shc_mse,sphere,0.5
4054,6,1.07,shc_mse,xihe,0.5
4055,6,1.07,shc_mse,entropy,0.5645161290322581
4056,6,1.08,shc_mse,image,0.5
4057,6,1.08,shc_mse,sphere,0.5
4058,6,1.08,shc_mse,xihe,0.5
4059,6,1.08,shc_mse,entropy,0.5564516129032258
4060,6,1.09,shc_mse,image,0.5
4061,6,1.09,shc_mse,sphere,0.5
4062,6,1.09,shc_mse,xihe,0.5
4063,6,1.09,shc_mse,entropy,0.5564516129032258
4064,6,1.1,shc_mse,image,0.5
4065,6,1.1,shc_mse,sphere,0.5
4066,6,1.1,shc_mse,xihe,0.5
4067,6,1.1,shc_mse,entropy,0.5564516129032258
4068,6,1.11,shc_mse,image,0.5
4069,6,1.11,shc_mse,sphere,0.5
4070,6,1.11,shc_mse,xihe,0.5
4071,6,1.11,shc_mse,entropy,0.5564516129032258
4072,6,1.12,shc_mse,image,0.5
4073,6,1.12,shc_mse,sphere,0.5
4074,6,1.12,shc_mse,xihe,0.5
4075,6,1.12,shc_mse,entropy,0.5483870967741935
4076,6,1.13,shc_mse,image,0.5
4077,6,1.13,shc_mse,sphere,0.5
4078,6,1.13,shc_mse,xihe,0.5
4079,6,1.13,shc_mse,entropy,0.5483870967741935
4080,6,1.14,shc_mse,image,0.5
4081,6,1.14,shc_mse,sphere,0.5
4082,6,1.14,shc_mse,xihe,0.5
4083,6,1.14,shc_mse,entropy,0.5403225806451613
4084,6,1.15,shc_mse,image,0.5
4085,6,1.15,shc_mse,sphere,0.5
4086,6,1.15,shc_mse,xihe,0.5
4087,6,1.15,shc_mse,entropy,0.5403225806451613
4088,6,1.16,shc_mse,image,0.5
4089,6,1.16,shc_mse,sphere,0.5
4090,6,1.16,shc_mse,xihe,0.5
4091,6,1.16,shc_mse,entropy,0.5241935483870968
4092,6,1.17,shc_mse,image,0.5
4093,6,1.17,shc_mse,sphere,0.5
4094,6,1.17,shc_mse,xihe,0.5
4095,6,1.17,shc_mse,entropy,0.5241935483870968
4096,6,1.18,shc_mse,image,0.5
4097,6,1.18,shc_mse,sphere,0.5
4098,6,1.18,shc_mse,xihe,0.5
4099,6,1.18,shc_mse,entropy,0.5241935483870968
4100,6,1.19,shc_mse,image,0.5
4101,6,1.19,shc_mse,sphere,0.5
4102,6,1.19,shc_mse,xihe,0.5
4103,6,1.19,shc_mse,entropy,0.5241935483870968
4104,6,1.2,shc_mse,image,0.5
4105,6,1.2,shc_mse,sphere,0.5
4106,6,1.2,shc_mse,xihe,0.5
4107,6,1.2,shc_mse,entropy,0.5241935483870968
4108,6,1.21,shc_mse,image,0.5
4109,6,1.21,shc_mse,sphere,0.5
4110,6,1.21,shc_mse,xihe,0.5
4111,6,1.21,shc_mse,entropy,0.5241935483870968
4112,6,1.22,shc_mse,image,0.5
4113,6,1.22,shc_mse,sphere,0.5
4114,6,1.22,shc_mse,xihe,0.5
4115,6,1.22,shc_mse,entropy,0.5241935483870968
4116,6,1.23,shc_mse,image,0.5
4117,6,1.23,shc_mse,sphere,0.5
4118,6,1.23,shc_mse,xihe,0.5
4119,6,1.23,shc_mse,entropy,0.5241935483870968
4120,6,1.24,shc_mse,image,0.5
4121,6,1.24,shc_mse,sphere,0.5
4122,6,1.24,shc_mse,xihe,0.5
4123,6,1.24,shc_mse,entropy,0.5241935483870968
4124,6,1.25,shc_mse,image,0.5
4125,6,1.25,shc_mse,sphere,0.5
4126,6,1.25,shc_mse,xihe,0.5
4127,6,1.25,shc_mse,entropy,0.5241935483870968
4128,6,1.26,shc_mse,image,0.5
4129,6,1.26,shc_mse,sphere,0.5
4130,6,1.26,shc_mse,xihe,0.5
4131,6,1.26,shc_mse,entropy,0.5241935483870968
4132,6,1.27,shc_mse,image,0.5
4133,6,1.27,shc_mse,sphere,0.5
4134,6,1.27,shc_mse,xihe,0.5
4135,6,1.27,shc_mse,entropy,0.5241935483870968
4136,6,1.28,shc_mse,image,0.5
4137,6,1.28,shc_mse,sphere,0.5
4138,6,1.28,shc_mse,xihe,0.5
4139,6,1.28,shc_mse,entropy,0.5241935483870968
4140,6,1.29,shc_mse,image,0.5
4141,6,1.29,shc_mse,sphere,0.5
4142,6,1.29,shc_mse,xihe,0.5
4143,6,1.29,shc_mse,entropy,0.5241935483870968
4144,6,1.3,shc_mse,image,0.5
4145,6,1.3,shc_mse,sphere,0.5
4146,6,1.3,shc_mse,xihe,0.5
4147,6,1.3,shc_mse,entropy,0.5161290322580645
4148,6,1.31,shc_mse,image,0.5
4149,6,1.31,shc_mse,sphere,0.5
4150,6,1.31,shc_mse,xihe,0.5
4151,6,1.31,shc_mse,entropy,0.5161290322580645
4152,6,1.32,shc_mse,image,0.5
4153,6,1.32,shc_mse,sphere,0.5
4154,6,1.32,shc_mse,xihe,0.5
4155,6,1.32,shc_mse,entropy,0.5080645161290323
4156,6,1.33,shc_mse,image,0.5
4157,6,1.33,shc_mse,sphere,0.5
4158,6,1.33,shc_mse,xihe,0.5
4159,6,1.33,shc_mse,entropy,0.5080645161290323
4160,6,1.34,shc_mse,image,0.5
4161,6,1.34,shc_mse,sphere,0.5
4162,6,1.34,shc_mse,xihe,0.5
4163,6,1.34,shc_mse,entropy,0.5080645161290323
4164,6,1.35,shc_mse,image,0.5
4165,6,1.35,shc_mse,sphere,0.5
4166,6,1.35,shc_mse,xihe,0.5
4167,6,1.35,shc_mse,entropy,0.5080645161290323
4168,6,1.36,shc_mse,image,0.5
4169,6,1.36,shc_mse,sphere,0.5
4170,6,1.36,shc_mse,xihe,0.5
4171,6,1.36,shc_mse,entropy,0.5080645161290323
4172,6,1.37,shc_mse,image,0.5
4173,6,1.37,shc_mse,sphere,0.5
4174,6,1.37,shc_mse,xihe,0.5
4175,6,1.37,shc_mse,entropy,0.5080645161290323
4176,6,1.38,shc_mse,image,0.5
4177,6,1.38,shc_mse,sphere,0.5
4178,6,1.38,shc_mse,xihe,0.5
4179,6,1.38,shc_mse,entropy,0.5080645161290323
4180,6,1.39,shc_mse,image,0.5
4181,6,1.39,shc_mse,sphere,0.5
4182,6,1.39,shc_mse,xihe,0.5
4183,6,1.39,shc_mse,entropy,0.5080645161290323
4184,6,1.4,shc_mse,image,0.5
4185,6,1.4,shc_mse,sphere,0.5
4186,6,1.4,shc_mse,xihe,0.5
4187,6,1.4,shc_mse,entropy,0.5080645161290323
4188,6,1.41,shc_mse,image,0.5
4189,6,1.41,shc_mse,sphere,0.5
4190,6,1.41,shc_mse,xihe,0.5
4191,6,1.41,shc_mse,entropy,0.5080645161290323
4192,6,1.42,shc_mse,image,0.5
4193,6,1.42,shc_mse,sphere,0.5
4194,6,1.42,shc_mse,xihe,0.5
4195,6,1.42,shc_mse,entropy,0.5080645161290323
4196,6,1.43,shc_mse,image,0.5
4197,6,1.43,shc_mse,sphere,0.5
4198,6,1.43,shc_mse,xihe,0.5
4199,6,1.43,shc_mse,entropy,0.5080645161290323
4200,6,1.44,shc_mse,image,0.5
4201,6,1.44,shc_mse,sphere,0.5
4202,6,1.44,shc_mse,xihe,0.5
4203,6,1.44,shc_mse,entropy,0.5080645161290323
4204,6,1.45,shc_mse,image,0.5
4205,6,1.45,shc_mse,sphere,0.5
4206,6,1.45,shc_mse,xihe,0.5
4207,6,1.45,shc_mse,entropy,0.5080645161290323
4208,6,1.46,shc_mse,image,0.5
4209,6,1.46,shc_mse,sphere,0.5
4210,6,1.46,shc_mse,xihe,0.5
4211,6,1.46,shc_mse,entropy,0.5080645161290323
4212,6,1.47,shc_mse,image,0.5
4213,6,1.47,shc_mse,sphere,0.5
4214,6,1.47,shc_mse,xihe,0.5
4215,6,1.47,shc_mse,entropy,0.5080645161290323
4216,6,1.48,shc_mse,image,0.5
4217,6,1.48,shc_mse,sphere,0.5
4218,6,1.48,shc_mse,xihe,0.5
4219,6,1.48,shc_mse,entropy,0.5080645161290323
4220,6,1.49,shc_mse,image,0.5
4221,6,1.49,shc_mse,sphere,0.5
4222,6,1.49,shc_mse,xihe,0.5
4223,6,1.49,shc_mse,entropy,0.5080645161290323
4224,6,1.5,shc_mse,image,0.5
4225,6,1.5,shc_mse,sphere,0.5
4226,6,1.5,shc_mse,xihe,0.5
4227,6,1.5,shc_mse,entropy,0.5080645161290323
4228,7,0.0,shc_mse,image,0.5
4229,7,0.0,shc_mse,sphere,0.5
4230,7,0.0,shc_mse,xihe,0.5
4231,7,0.0,shc_mse,entropy,0.5
4232,7,0.01,shc_mse,image,0.5
4233,7,0.01,shc_mse,sphere,0.4859154929577465
4234,7,0.01,shc_mse,xihe,0.4788732394366197
4235,7,0.01,shc_mse,entropy,0.5
4236,7,0.02,shc_mse,image,0.5
4237,7,0.02,shc_mse,sphere,0.4859154929577465
4238,7,0.02,shc_mse,xihe,0.4788732394366197
4239,7,0.02,shc_mse,entropy,0.5
4240,7,0.03,shc_mse,image,0.5
4241,7,0.03,shc_mse,sphere,0.5140845070422535
4242,7,0.03,shc_mse,xihe,0.4788732394366197
4243,7,0.03,shc_mse,entropy,0.5
4244,7,0.04,shc_mse,image,0.5
4245,7,0.04,shc_mse,sphere,0.6056338028169014
4246,7,0.04,shc_mse,xihe,0.4788732394366197
4247,7,0.04,shc_mse,entropy,0.5
4248,7,0.05,shc_mse,image,0.5
4249,7,0.05,shc_mse,sphere,0.6830985915492958
4250,7,0.05,shc_mse,xihe,0.4788732394366197
4251,7,0.05,shc_mse,entropy,0.5
4252,7,0.06,shc_mse,image,0.5
4253,7,0.06,shc_mse,sphere,0.7464788732394366
4254,7,0.06,shc_mse,xihe,0.4788732394366197
4255,7,0.06,shc_mse,entropy,0.49295774647887325
4256,7,0.07,shc_mse,image,0.5
4257,7,0.07,shc_mse,sphere,0.795774647887324
4258,7,0.07,shc_mse,xihe,0.4788732394366197
4259,7,0.07,shc_mse,entropy,0.4859154929577465
4260,7,0.08,shc_mse,image,0.5
4261,7,0.08,shc_mse,sphere,0.8450704225352113
4262,7,0.08,shc_mse,xihe,0.4788732394366197
4263,7,0.08,shc_mse,entropy,0.4859154929577465
4264,7,0.09,shc_mse,image,0.5
4265,7,0.09,shc_mse,sphere,0.8591549295774648
4266,7,0.09,shc_mse,xihe,0.4788732394366197
4267,7,0.09,shc_mse,entropy,0.4788732394366197
4268,7,0.1,shc_mse,image,0.5
4269,7,0.1,shc_mse,sphere,0.8450704225352113
4270,7,0.1,shc_mse,xihe,0.4788732394366197
4271,7,0.1,shc_mse,entropy,0.4788732394366197
4272,7,0.11,shc_mse,image,0.5
4273,7,0.11,shc_mse,sphere,0.8450704225352113
4274,7,0.11,shc_mse,xihe,0.4859154929577465
4275,7,0.11,shc_mse,entropy,0.4788732394366197
4276,7,0.12,shc_mse,image,0.5
4277,7,0.12,shc_mse,sphere,0.8380281690140845
4278,7,0.12,shc_mse,xihe,0.4859154929577465
4279,7,0.12,shc_mse,entropy,0.4788732394366197
4280,7,0.13,shc_mse,image,0.5
4281,7,0.13,shc_mse,sphere,0.795774647887324
4282,7,0.13,shc_mse,xihe,0.4859154929577465
4283,7,0.13,shc_mse,entropy,0.4859154929577465
4284,7,0.14,shc_mse,image,0.5
4285,7,0.14,shc_mse,sphere,0.7816901408450704
4286,7,0.14,shc_mse,xihe,0.4859154929577465
4287,7,0.14,shc_mse,entropy,0.4859154929577465
4288,7,0.15,shc_mse,image,0.5
4289,7,0.15,shc_mse,sphere,0.7464788732394366
4290,7,0.15,shc_mse,xihe,0.4859154929577465
4291,7,0.15,shc_mse,entropy,0.4859154929577465
4292,7,0.16,shc_mse,image,0.5
4293,7,0.16,shc_mse,sphere,0.7183098591549296
4294,7,0.16,shc_mse,xihe,0.4788732394366197
4295,7,0.16,shc_mse,entropy,0.4859154929577465
4296,7,0.17,shc_mse,image,0.5
4297,7,0.17,shc_mse,sphere,0.6901408450704225
4298,7,0.17,shc_mse,xihe,0.4788732394366197
4299,7,0.17,shc_mse,entropy,0.4859154929577465
4300,7,0.18,shc_mse,image,0.5
4301,7,0.18,shc_mse,sphere,0.6549295774647887
4302,7,0.18,shc_mse,xihe,0.4788732394366197
4303,7,0.18,shc_mse,entropy,0.4859154929577465
4304,7,0.19,shc_mse,image,0.5
4305,7,0.19,shc_mse,sphere,0.6338028169014085
4306,7,0.19,shc_mse,xihe,0.4788732394366197
4307,7,0.19,shc_mse,entropy,0.4859154929577465
4308,7,0.2,shc_mse,image,0.5
4309,7,0.2,shc_mse,sphere,0.5915492957746479
4310,7,0.2,shc_mse,xihe,0.4859154929577465
4311,7,0.2,shc_mse,entropy,0.4859154929577465
4312,7,0.21,shc_mse,image,0.5
4313,7,0.21,shc_mse,sphere,0.5845070422535211
4314,7,0.21,shc_mse,xihe,0.49295774647887325
4315,7,0.21,shc_mse,entropy,0.49295774647887325
4316,7,0.22,shc_mse,image,0.5
4317,7,0.22,shc_mse,sphere,0.5845070422535211
4318,7,0.22,shc_mse,xihe,0.5
4319,7,0.22,shc_mse,entropy,0.49295774647887325
4320,7,0.23,shc_mse,image,0.5
4321,7,0.23,shc_mse,sphere,0.5563380281690141
4322,7,0.23,shc_mse,xihe,0.5140845070422535
4323,7,0.23,shc_mse,entropy,0.49295774647887325
4324,7,0.24,shc_mse,image,0.5
4325,7,0.24,shc_mse,sphere,0.5422535211267606
4326,7,0.24,shc_mse,xihe,0.5211267605633803
4327,7,0.24,shc_mse,entropy,0.49295774647887325
4328,7,0.25,shc_mse,image,0.5
4329,7,0.25,shc_mse,sphere,0.528169014084507
4330,7,0.25,shc_mse,xihe,0.5422535211267606
4331,7,0.25,shc_mse,entropy,0.49295774647887325
4332,7,0.26,shc_mse,image,0.5
4333,7,0.26,shc_mse,sphere,0.5211267605633803
